Service,Subservice,Area Of Service ,Provinsi,Kab/Kota (Edit),Clnt Id,Clnt Name,Appl Id,Request Reference,Status Simf,Channel,Freq,Freq_Pair,Bwidth,Erp Pwr Dbm,Curr Lic Num,Site Id,Stn Name,Stn Addr,Sid Lat,Sid Long,License Date ,Validity Date ,Ap Id,Tcs Id,Efl Id,Stasiun Lawan,Kab/Kota,NAMA UNIT PELAKSANA TEKNIS,Pita,Band,Link ID
Land Mobile (private),Standard,"BUKIT PALANING DESA SABEDO, SUMBAWA, UTAN, NUSA TENGGARA BARAT",NUSA TENGGARA BARAT,SUMBAWA,103494,"PLN (PERSERO), PT.",36572012020,840201,Granted,,364.6,359.6,16,48.0206,02233243-000SU/2620202025,5,REP. TCC 2,BUKIT PALANING DESA SABEDO,-8.44011111,117.2042722,13-Jan-20,12-Jan-30,,,,BS. TCC_SUMBAWA,SUMBAWA,Balai Monitor SFR Kelas II Mataram,"5. Tetap, Bergerak, Marabahaya (300 – 430 MHz)",UHF,
Land Mobile (private),Standard,"BATU DULANG, SUMBAWA, SUMBAWA BESAR, NTB, SUMBAWA, BATULANTEH, NUSA TENGGARA BARAT",NUSA TENGGARA BARAT,SUMBAWA,103494,"PLN (PERSERO), PT.",30575062019,723327,Granted,,357,352,16,48.0206,02117704-000SU/2620192024,11,REP. ULP EMPANG,"BATU DULANG, SUMBAWA, SUMBAWA BESAR, NTB",-8.58944444,117.2791667,3-Jul-19,2-Jul-29,,,,HT.01-30 BERGERAK SEKITAR ULP EMP[ANG,SUMBAWA,Balai Monitor SFR Kelas II Mataram,"5. Tetap, Bergerak, Marabahaya (300 – 430 MHz)",UHF,
Land Mobile (private),Standard,"BUKIT BATUDULANG, SUMBAWA, BATULANTEH, NUSA TENGGARA BARAT",NUSA TENGGARA BARAT,SUMBAWA,103494,"PLN (PERSERO), PT.",34408122019,826864,Granted,,356.65,351.65,25,48.0206,02220808-000SU/2620192024,13,REP. SITE_TAMBORA,BUKIT BATUDULANG,-8.59521944,117.2755861,8-Dec-19,7-Dec-29,,,,BS. ULPLTD_UNIT EMPANG 1,SUMBAWA,Balai Monitor SFR Kelas II Mataram,"5. Tetap, Bergerak, Marabahaya (300 – 430 MHz)",UHF,
Land Mobile (private),Standard,"BUKIT PALANING DESA SABEDO, UTAN, SUMBAWA, NTB, SUMBAWA, RHEE, NUSA TENGGARA BARAT",NUSA TENGGARA BARAT,SUMBAWA,103494,"PLN (PERSERO), PT.",33056032020,875479,Granted,,356.3,351.3,16,48.0206,02261082-000SU/2620202025,3,19.REP. SITE_TCC 3,"BUKIT PALANING DESA SABEDO, UTAN, SUMBAWA, NTB",-8.43176389,117.2061139,30-Mar-20,29-Mar-30,,,,19.BS. TIMBENUH,SUMBAWA,Balai Monitor SFR Kelas II Mataram,"5. Tetap, Bergerak, Marabahaya (300 – 430 MHz)",UHF,
Land Mobile (private),Standard,"JL. DESA BATULATEH, TEPAL, SUMBAWA, SUMBAWA, RHEE, NUSA TENGGARA BARAT",NUSA TENGGARA BARAT,SUMBAWA,52251,"SINARBALI BINAKARYA, PT.",31279092022,1554926,Granted,,355.2,350.2,16,57.0206,02608513-000SU/2620222027,2,REP. SINARBALI SUMBAWA,"JL. DESA BATULATEH, TEPAL, SUMBAWA",-8.53583333,117.1788611,4-Oct-22,3-Oct-27,,,,BS. SINARBALI SUMBAWA,SUMBAWA,Balai Monitor SFR Kelas II Mataram,"5. Tetap, Bergerak, Marabahaya (300 – 430 MHz)",UHF,
Land Mobile (private),Standard,"BATU DULANG, SUMBAWA, SUMBAWA BESAR, NTB, SUMBAWA, BATULANTEH, NUSA TENGGARA BARAT",NUSA TENGGARA BARAT,SUMBAWA,103494,"PLN (PERSERO), PT.",30594062019,727578,Granted,,355.1,350.1,16,48.0206,02120038-000SU/2620192024,7,REP. SAMAWA REA,"BATU DULANG, SUMBAWA, SUMBAWA BESAR, NTB",-8.58944444,117.2791667,18-Jul-19,17-Jul-29,,,,BS. KJ LENANG GUAR,SUMBAWA,Balai Monitor SFR Kelas II Mataram,"5. Tetap, Bergerak, Marabahaya (300 – 430 MHz)",UHF,
Land Mobile (private),Standard,"BATU DULANG, SUMBAWA, SUMBAWA BESAR, NTB, SUMBAWA, BATULANTEH, NUSA TENGGARA BARAT",NUSA TENGGARA BARAT,SUMBAWA,103494,"PLN (PERSERO), PT.",30475062019,719145,Granted,,355.05,350.05,16,48.0206,02115732-000SU/2620192024,11,REP. DIST SUMBAWA,"BATU DULANG, SUMBAWA, SUMBAWA BESAR, NTB",-8.58944444,117.2791667,27-Jun-19,26-Jun-29,,,,BS. ULP EMPANG,SUMBAWA,Balai Monitor SFR Kelas II Mataram,"5. Tetap, Bergerak, Marabahaya (300 – 430 MHz)",UHF,
Land Mobile (private),Standard,"JALAN DESA KLUNGKUNG KECAMATAN BATU LANTE, SUMBAWA, ROPANG, NUSA TENGGARA BARAT",NUSA TENGGARA BARAT,SUMBAWA,121217,DINAS PEMADAM KEBAKARAN DAN PENYELAMATAN KABUPATEN SUMBAWA,34001032023,1803085,Granted,,160.475,165.5,16,48.53213,02678556-000SU/2620232028,2,REP. DAMKAR KABUPATEN SUMBAWA,JALAN DESA KLUNGKUNG KECAMATAN BATU LANTE,-8.92361111,117.5594444,27-Mar-23,25-Mar-28,,,,HT. 01 - 39 BERGERAK DISEKITAR KECAMATAN SUMBAWA,SUMBAWA,Balai Monitor SFR Kelas II Mataram,"3. Komrat VHF, Instansi Pemerintah/Badan Usaha Keperluan Publik, Maritim VHF (137 - 174 MHz)",VHF,
Broadcast,FM,"SUMBAWA, MOYO HILIR, MOYO UTARA",NUSA TENGGARA BARAT,SUMBAWA,114097,"RADIO CAHAYA TIMUR, PT.",13365112018,657593,Granted,,93,,300,62.1215,02063407-000SU/2020182023,1,Cahaya FM,Jalan Lintas Sumbawa Bima KM5 RT003 RW003,-8.52122222,117.4304722,15-Nov-18,14-Nov-28,,,,,SUMBAWA,Balai Monitor SFR Kelas II Mataram,"1. Radio FM, DRM  (87 – 108 MHz)",VHF,
Broadcast,FM,"SUMBAWA, MOYO HILIR, MOYO UTARA",NUSA TENGGARA BARAT,SUMBAWA,116499,"QRADIO MEDIA SUMBAWA, PT.",18482062020,909244,Granted,,90.1,,300,51.5309,02296278-000SU/2020202025,1,Q RADIO,Jl. Lintas Kebayan Unter Katimis,-8.49044444,117.4274167,22-Jun-20,21-Jun-30,,,,,SUMBAWA,Balai Monitor SFR Kelas II Mataram,"1. Radio FM, DRM  (87 – 108 MHz)",VHF,
Broadcast,FM,"SUMBAWA, MOYO HILIR, MOYO UTARA",NUSA TENGGARA BARAT,SUMBAWA,1035,LEMBAGA PENYIARAN PUBLIK RADIO REPUBLIK INDONESIA,10931032021,1084215,Granted,,89.3,,300,65.3,02434858-000SU/2020212026,1,LPP RRI SUMBAWA BESAR 89.3 MHz,"JL. BYPASS SERING, JOROK",-8.52862222,117.4290056,23-Mar-21,22-Mar-26,,,,,SUMBAWA,Balai Monitor SFR Kelas II Mataram,"1. Radio FM, DRM  (87 – 108 MHz)",VHF,
Maritime,Coast Station,"JALAN RAYA LINTAS LABUHAN LALAR-MALUK, DESA LABUHAN LALAR,SUMBAWA BARAT,TALIWANG,NUSA TENGGARA BARAT",NUSA TENGGARA BARAT,SUMBAWA BARAT,123995,DINAS PERHUBUNGAN KABUPATEN SUMBAWA BARAT,213340,722/P/SDPPI/2024,Granted,,161.6,157,25,0,,1,LABUHAN LALAR,"UPTD KEPELABUHANAN DINAS PERHUBUNGAN KABUPATEN SUMBAWA BARAT, JALAN RAYA LINTAS LABUHAN LALAR-MALUK, DESA LABUHAN LALAR",-8.81161944,116.814075,24-Sep-24,23-Sep-29,,,,,SUMBAWA BARAT,Balai Monitor SFR Kelas II Mataram,"3. Komrat VHF, Instansi Pemerintah/Badan Usaha Keperluan Publik, Maritim VHF (137 - 174 MHz)",VHF,
Aeronautical,Ground-To-Air,"DESA KIANTAR, KECAMATAN POTO TANO, KABUPATEN SUMBAWA BARAT, ,SUMBAWA BARAT,POTO TANO,NUSA TENGGARA BARAT,KIANTAR",NUSA TENGGARA BARAT,SUMBAWA BARAT,7927,"AMMAN MINERAL NUSA TENGGARA, PT",90102025,2120/DU/DJID/2025,Granted,,124.3,,0,40,,,BANDARA AMMAN MINERAL POTO TANO,"DESA KIANTAR, KECAMATAN POTO TANO, KABUPATEN SUMBAWA BARAT,",-8.59801944,116.7927306,31-Oct-25,30-Oct-30,,,,,SUMBAWA BARAT,Balai Monitor SFR Kelas II Mataram,2. Penerbangan VHF (108 – 137 MHz),VHF,
Aeronautical,Ground-To-Air,"JL. RAYA BENETE JETTY NO.XX RT 3 RW 1 TELUK BENETE - DESA MANTUN,SUMBAWA BARAT,MALUK,NUSA TENGGARA BARAT",NUSA TENGGARA BARAT,SUMBAWA BARAT,7927,"AMMAN MINERAL NUSA TENGGARA, PT",71072023,417/DU/SDPPI/2023,Granted,,122.95,,0,37.85,,1,Benete radio,JL. RAYA BENETE JETTY NO.XX RT 3 RW 1 TELUK BENETE - DESA MANTUN,-8.89821111,116.7435917,10-Jul-23,9-Jul-28,,,,,SUMBAWA BARAT,Balai Monitor SFR Kelas II Mataram,2. Penerbangan VHF (108 – 137 MHz),VHF,
Land Mobile (private),Trunking,"BTS RF5 #2 BENETE, DESA MALUK,SUMBAWA BARAT,MALUK,NUSA TENGGARA BARAT",NUSA TENGGARA BARAT,SUMBAWA BARAT,7927,"AMMAN MINERAL NUSA TENGGARA, PT",39749072023,2574172,Granted,,391.925,381.925,12.5,43.75,02741273-000SU/2620232028,1,BS. BTS RF5 #2,"BTS RF5 #2 BENETE, DESA MALUK",-8.89758333,116.7319667,16-Aug-23,14-Aug-28,,,,,SUMBAWA BARAT,Balai Monitor SFR Kelas II Mataram,"5. Tetap, Bergerak, Marabahaya (300 – 430 MHz)",UHF,
Land Mobile (private),Trunking,"BTS TRIPPER #2 CONCENTRATOR - DESA SEKONGKANG,SUMBAWA BARAT,SEKONGKANG,NUSA TENGGARA BARAT",NUSA TENGGARA BARAT,SUMBAWA BARAT,7927,"AMMAN MINERAL NUSA TENGGARA, PT",39758072023,2574579,Granted,,390.475,380.475,12.5,43.75,02741270-000SU/2620232028,1,BS. BTS TRIPPER #2 CONCENTRATOR,BTS TRIPPER #2 CONCENTRATOR - DESA SEKONGKANG,-8.97993333,116.8111083,16-Aug-23,14-Aug-28,,,,,SUMBAWA BARAT,Balai Monitor SFR Kelas II Mataram,"5. Tetap, Bergerak, Marabahaya (300 – 430 MHz)",UHF,
Land Mobile (private),Trunking,"UJAT TONGOLOKA SHELTER - DESA  TONGO,SUMBAWA BARAT,SEKONGKANG,NUSA TENGGARA BARAT",NUSA TENGGARA BARAT,SUMBAWA BARAT,7927,"AMMAN MINERAL NUSA TENGGARA, PT",39757072023,2574572,Granted,,381.625,391.625,12.5,43.75,02741272-000SU/2620232028,1,BS. BTS UJAT #2 TONGOLOKA,UJAT TONGOLOKA SHELTER - DESA  TONGO,-8.97825,116.7601333,16-Aug-23,14-Aug-28,,,,,SUMBAWA BARAT,Balai Monitor SFR Kelas II Mataram,"5. Tetap, Bergerak, Marabahaya (300 – 430 MHz)",UHF,
Land Mobile (private),Trunking,"EAST DUMP MINING SHELTER - DESA  TONGO ,SUMBAWA BARAT,JEREWEH,NUSA TENGGARA BARAT",NUSA TENGGARA BARAT,SUMBAWA BARAT,7927,"AMMAN MINERAL NUSA TENGGARA, PT",39228072023,2537797,Granted,,380.125,390.125,12.5,43.35,02741271-000SU/2620232028,1,BS. BTS EAST DUMP #2,EAST DUMP MINING SHELTER - DESA  TONGO,-8.95198333,116.86755,16-Aug-23,14-Aug-28,,,,,SUMBAWA BARAT,Balai Monitor SFR Kelas II Mataram,"5. Tetap, Bergerak, Marabahaya (300 – 430 MHz)",UHF,
Maritime,Coast Station,"JALAN RAYA LINTAS LABUHAN LALAR-MALUK, DESA LABUHAN LALAR,SUMBAWA BARAT,TALIWANG,NUSA TENGGARA BARAT",NUSA TENGGARA BARAT,SUMBAWA BARAT,123995,DINAS PERHUBUNGAN KABUPATEN SUMBAWA BARAT,213340,722/P/SDPPI/2024,Granted,,157,161.6,25,43.9794,,1,LABUHAN LALAR,"UPTD KEPELABUHANAN DINAS PERHUBUNGAN KABUPATEN SUMBAWA BARAT, JALAN RAYA LINTAS LABUHAN LALAR-MALUK, DESA LABUHAN LALAR",-8.81161944,116.814075,24-Sep-24,23-Sep-29,,,,,SUMBAWA BARAT,Balai Monitor SFR Kelas II Mataram,"3. Komrat VHF, Instansi Pemerintah/Badan Usaha Keperluan Publik, Maritim VHF (137 - 174 MHz)",VHF,
Maritime,Coast Station,"PELABUHAN PENYEBERANGAN POTOTANO, JL. LABUHAN POTOTANO,SUMBAWA BARAT,POTO TANO,NUSA TENGGARA BARAT,POTO TANO",NUSA TENGGARA BARAT,SUMBAWA BARAT,124996,BALAI PENGELOLA TRANSPORTASI DARAT KELAS II PROVINSI NUSA TENGGARA BARAT,221732,908/P/DJID/2025,Granted,,156.5,,25,43.9794,,1,SROP BPTD POTOTANO,"PELABUHAN PENYEBERANGAN POTOTANO, JL. LABUHAN POTOTANO",-8.521725,116.8317917,2-May-25,1-May-30,,,,,SUMBAWA BARAT,Balai Monitor SFR Kelas II Mataram,"3. Komrat VHF, Instansi Pemerintah/Badan Usaha Keperluan Publik, Maritim VHF (137 - 174 MHz)",VHF,
Maritime,Coast Station,"JALAN RAYA LINTAS LABUHAN LALAR-MALUK, DESA LABUHAN LALAR,SUMBAWA BARAT,TALIWANG,NUSA TENGGARA BARAT",NUSA TENGGARA BARAT,SUMBAWA BARAT,123995,DINAS PERHUBUNGAN KABUPATEN SUMBAWA BARAT,213340,722/P/SDPPI/2024,Granted,,156.425,156.425,25,43.9794,,1,LABUHAN LALAR,"UPTD KEPELABUHANAN DINAS PERHUBUNGAN KABUPATEN SUMBAWA BARAT, JALAN RAYA LINTAS LABUHAN LALAR-MALUK, DESA LABUHAN LALAR",-8.81161944,116.814075,24-Sep-24,23-Sep-29,,,,,SUMBAWA BARAT,Balai Monitor SFR Kelas II Mataram,"3. Komrat VHF, Instansi Pemerintah/Badan Usaha Keperluan Publik, Maritim VHF (137 - 174 MHz)",VHF,
Land Mobile (private),Standard,"JALAN UNDRU NO. 1 KECAMATAN TALIWANG, SUMBAWA BARAT, TALIWANG, NUSA TENGGARA BARAT",NUSA TENGGARA BARAT,SUMBAWA BARAT,116168,BADAN PENANGGULANGAN BENCANA DAERAH KABUPATEN SUMBAWA BARAT,32529032020,871351,Granted,,171.3,171.3,16,45.9794,02256941-000SU/2620202025,1,BS. BPBD SUMBAWA BARAT,JALAN UNDRU NO. 1 KECAMATAN TALIWANG,-8.74797222,116.8543333,19-Mar-20,18-Mar-30,,,,HT. 01 - 04 BERGERAK DISEKITAR KECAMATAN TALIWANG,SUMBAWA BARAT,Balai Monitor SFR Kelas II Mataram,"3. Komrat VHF, Instansi Pemerintah/Badan Usaha Keperluan Publik, Maritim VHF (137 - 174 MHz)",VHF,11848428
Land Mobile (private),Standard,"JALAN BUNG HATTA KOMPLEK  K T C  TALIWANG  -  KABUPATEN SUMBAWA BARAT,SUMBAWA BARAT,TALIWANG,NUSA TENGGARA BARAT,KUANG",NUSA TENGGARA BARAT,SUMBAWA BARAT,123921,DINAS PEMADAM KEBAKARAN DAN PENYELAMATAN KABUPATEN SUMBAWA BARAT,37864092024,3526763,Granted,,159.05,159.05,16,45.9794,02914950-000SU/2620242029,1,BS DAMKARMATKSB,JALAN BUNG HATTA KOMPLEK  K T C  TALIWANG  -  KABUPATEN SUMBAWA BARAT,-8.75575,116.8514444,10-Sep-24,9-Sep-29,,,,,SUMBAWA BARAT,Balai Monitor SFR Kelas II Mataram,"3. Komrat VHF, Instansi Pemerintah/Badan Usaha Keperluan Publik, Maritim VHF (137 - 174 MHz)",VHF,
Land Mobile (private),Standard,"JALAN RAYA POTOTANO, SUMBAWA BARAT, POTO TANO, NUSA TENGGARA BARAT, SUMBAWA BARAT, POTO TANO, NUSA TENGGARA BARAT",NUSA TENGGARA BARAT,SUMBAWA BARAT,508,"DHARMA LAUTAN UTAMA, PT.",37589102021,1212054,Granted,,157.5,157.5,16,45.9794,02507799-000SU/2620212026,1,BS.BASE 1,"JALAN RAYA POTOTANO, SUMBAWA BARAT, POTO TANO, NUSA TENGGARA BARAT",-8.5225,116.8310556,8-Dec-21,7-Dec-26,,,,HT. 01-05 SEKITAR PELABUHAN POTO TANO,SUMBAWA BARAT,Balai Monitor SFR Kelas II Mataram,"3. Komrat VHF, Instansi Pemerintah/Badan Usaha Keperluan Publik, Maritim VHF (137 - 174 MHz)",VHF,13350484
Land Mobile (private),Standard,"OLAT BALAT SHELTER - DESA TONGO KEC. SEKONGKANG KAB. SUMBAWA BARAT PROV.NUSA TENGGARA BARAT, SUMBAWA BARAT, SEKONGKANG, NUSA TENGGARA BARAT",NUSA TENGGARA BARAT,SUMBAWA BARAT,7927,"AMMAN MINERAL NUSA TENGGARA, PT",32421012019,680990,Granted,,152.925,157.925,16,45.9794,02083945-000SU/2620192024,1,BS. RADIO VHF OLAT BALAT02 BATU HIJAU,OLAT BALAT SHELTER - DESA TONGO KEC. SEKONGKANG KAB. SUMBAWA BARAT PROV.NUSA TENGGARA BARAT,-8.97825,116.8549111,7-Feb-19,6-Feb-29,,,,REP. RADIO VHF OLAT BALAT02 BATU HIJAU,SUMBAWA BARAT,Balai Monitor SFR Kelas II Mataram,"3. Komrat VHF, Instansi Pemerintah/Badan Usaha Keperluan Publik, Maritim VHF (137 - 174 MHz)",VHF,11188144
Land Mobile (private),Standard,"RF 5 BENETE SHELTER - DESA MALUK KEC. MALUK KAB. SUMBAWA BARAT - NTB, SUMBAWA BARAT, MALUK, NUSA TENGGARA BARAT",NUSA TENGGARA BARAT,SUMBAWA BARAT,7927,"AMMAN MINERAL NUSA TENGGARA, PT",32425012019,680728,Granted,,152.85,157.85,16,45.9794,02083555-000SU/2620192024,1,BS. VHF BATU HIJAU02,RF 5 BENETE SHELTER - DESA MALUK KEC. MALUK KAB. SUMBAWA BARAT - NTB,-8.89758333,116.7319667,7-Feb-19,6-Feb-29,,,,REP. VHF RF502 SUMBAWA BARAT,SUMBAWA BARAT,Balai Monitor SFR Kelas II Mataram,"3. Komrat VHF, Instansi Pemerintah/Badan Usaha Keperluan Publik, Maritim VHF (137 - 174 MHz)",VHF,11187938
Land Mobile (private),Standard,"OLAT BALAT SHELTER - DESA TONGO KEC. SEKONGKANG KAB. SUMBAWA BARAT PROV.NUSA TENGGARA BARAT, SUMBAWA BARAT, SEKONGKANG, NUSA TENGGARA BARAT",NUSA TENGGARA BARAT,SUMBAWA BARAT,7927,"AMMAN MINERAL NUSA TENGGARA, PT",31881122018,681000,Granted,,152.7,158.375,16,45.9794,02083949-000SU/2620192024,1,BS. RADIO VHF OLAT BALAT01 BATU HIJAU,OLAT BALAT SHELTER - DESA TONGO KEC. SEKONGKANG KAB. SUMBAWA BARAT PROV.NUSA TENGGARA BARAT,-8.97813889,116.8549111,7-Feb-19,6-Feb-29,,,,REP.  RADIO VHF OLAT BALAT01 BATU HIJAU,SUMBAWA BARAT,Balai Monitor SFR Kelas II Mataram,"3. Komrat VHF, Instansi Pemerintah/Badan Usaha Keperluan Publik, Maritim VHF (137 - 174 MHz)",VHF,11188167
Land Mobile (private),Standard,"RF 5 BENETE SHELTER - DESA MALUK KEC. MALUK KAB. SUMBAWA BARAT - NTB, SUMBAWA BARAT, MALUK, NUSA TENGGARA BARAT",NUSA TENGGARA BARAT,SUMBAWA BARAT,7927,"AMMAN MINERAL NUSA TENGGARA, PT",32423012019,680933,Granted,,152.45,157.475,16,45.9794,02083941-000SU/2620192024,1,BS. RADIO VHF RF501 BATU HIJAU,RF 5 BENETE SHELTER - DESA MALUK KEC. MALUK KAB. SUMBAWA BARAT - NTB,-8.89758333,116.7319667,7-Feb-19,6-Feb-29,,,,REP. RADIO VHF RF501 BATU HIJAU,SUMBAWA BARAT,Balai Monitor SFR Kelas II Mataram,"3. Komrat VHF, Instansi Pemerintah/Badan Usaha Keperluan Publik, Maritim VHF (137 - 174 MHz)",VHF,11188031
Land Mobile (private),Standard,"JL. TANJUNG MANGKUN SEJORONG, DESA TONGO KECAMATAN SEKONGKANG, SUMBAWA BARAT, NTB,SUMBAWA BARAT,SEKONGKANG,NUSA TENGGARA BARAT",NUSA TENGGARA BARAT,SUMBAWA BARAT,103893,"NAWAKARA PERKASA NUSANTARA, PT.",38582062023,2333850,Prelim. Canceled,,150.3,150.3,16,46.9794,02718072-000SU/2620232028,1,BS. MPSS,"JL. TANJUNG MANGKUN SEJORONG, DESA TONGO KECAMATAN SEKONGKANG, SUMBAWA BARAT, NTB",-9.00441111,116.8026861,7-Jul-23,6-Jul-26,,,,,SUMBAWA BARAT,Balai Monitor SFR Kelas II Mataram,"3. Komrat VHF, Instansi Pemerintah/Badan Usaha Keperluan Publik, Maritim VHF (137 - 174 MHz)",VHF,
Land Mobile (private),Trunking,"UJAT TONGOLOKA SHELTER - DESA TONGO KEC. SEKONGKANG KAB. SUMBAWA BARAT PROV.NUSA TENGGARA BARAT, SUMBAWA BARAT, SEKONGKANG, NUSA TENGGARA BARAT",NUSA TENGGARA BARAT,SUMBAWA BARAT,7927,"AMMAN MINERAL NUSA TENGGARA, PT",35294032019,0671310/3,Granted,,394.625,384.625,16,45.98,02077483-000SU/2620192024,3,BS. BTS UJAT TONGOLOKA,UJAT TONGOLOKA SHELTER - DESA TONGO KEC. SEKONGKANG KAB. SUMBAWA BARAT PROV.NUSA TENGGARA BARAT,-8.98465,116.8904,16-Dec-24,2-Jan-29,,,,,SUMBAWA BARAT,Balai Monitor SFR Kelas II Mataram,"5. Tetap, Bergerak, Marabahaya (300 – 430 MHz)",UHF,
Land Mobile (private),Trunking,"TOWNSITE XL SHELTER - DESA SEKONGKANG KEC. SEKONGKANG KAB. SUMBAWA BARAT PROV.NUSA TENGGARA BARAT, SUMBAWA BARAT, SEKONGKANG, NUSA TENGGARA BARAT",NUSA TENGGARA BARAT,SUMBAWA BARAT,7927,"AMMAN MINERAL NUSA TENGGARA, PT",35294032019,0671310/3,Granted,,394.375,384.375,16,45.98,02077484-000SU/2620192024,4,BS. BTS TOWNSITE  XL SHELTER,TOWNSITE XL SHELTER - DESA SEKONGKANG KEC. SEKONGKANG KAB. SUMBAWA BARAT PROV.NUSA TENGGARA BARAT,-8.97825,116.7601333,16-Dec-24,2-Jan-29,,,,,SUMBAWA BARAT,Balai Monitor SFR Kelas II Mataram,"5. Tetap, Bergerak, Marabahaya (300 – 430 MHz)",UHF,
Land Mobile (private),Trunking,"TRIPPER #1 CONCENTRATOR - DESA SEKONGKANG,SUMBAWA BARAT, SEKONGKANG,NUSA TENGGARA BARAT,SUMBAWA BARAT,SEKONGKANG,NUSA TENGGARA BARAT,SEKONGKANG ATAS",NUSA TENGGARA BARAT,SUMBAWA BARAT,7927,"AMMAN MINERAL NUSA TENGGARA, PT",35294032019,0671310/3,Granted,,394.35,384.35,16,45.9794,02077482-000SU/2620192024,2,BS. BTS TRIPPER #1 CONCENTRATOR,"TRIPPER #1 CONCENTRATOR - DESA SEKONGKANG,SUMBAWA BARAT, SEKONGKANG,NUSA TENGGARA BARAT",-8.97993333,116.8111083,16-Dec-24,2-Jan-29,,,,,SUMBAWA BARAT,Balai Monitor SFR Kelas II Mataram,"5. Tetap, Bergerak, Marabahaya (300 – 430 MHz)",UHF,
Land Mobile (private),Trunking,"BTS RF 5 BENETE - DESA MALUK KEC. MALUK KAB. SUMBAWA BARAT - NTB, SUMBAWA BARAT, MALUK, NUSA TENGGARA BARAT",NUSA TENGGARA BARAT,SUMBAWA BARAT,7927,"AMMAN MINERAL NUSA TENGGARA, PT",35294032019,0671310/3,Granted,,394.25,384.25,16,45.98,02077485-000SU/2620192024,5,BS. BTS RF 5 BENETE,BTS RF 5 BENETE - DESA MALUK KEC. MALUK KAB. SUMBAWA BARAT - NTB,-8.89758333,116.7319667,16-Dec-24,2-Jan-29,,,,,SUMBAWA BARAT,Balai Monitor SFR Kelas II Mataram,"5. Tetap, Bergerak, Marabahaya (300 – 430 MHz)",UHF,
Land Mobile (private),Trunking,"EAST DUMP MINING SHELTER - DESA TONGO , JEREWEH, SUMBAWA BARAT, NUSA TENGGARA BARAT,SUMBAWA BARAT,JEREWEH,NUSA TENGGARA BARAT,BELO",NUSA TENGGARA BARAT,SUMBAWA BARAT,7927,"AMMAN MINERAL NUSA TENGGARA, PT",35294032019,0671310/3,Granted,,394.125,384.125,16,45.98,02077481-000SU/2620192024,1,BS. BTS EAST DUMP #1,"EAST DUMP MINING SHELTER - DESA TONGO , JEREWEH, SUMBAWA BARAT, NUSA TENGGARA BARAT",-8.95198333,116.86755,16-Dec-24,2-Jan-29,,,,,SUMBAWA BARAT,Balai Monitor SFR Kelas II Mataram,"5. Tetap, Bergerak, Marabahaya (300 – 430 MHz)",UHF,
Land Mobile (private),Standard,"JL. LINTAS KERTASARI, SUMBAWA BARAT, TALIWANG, NUSA TENGGARA BARAT",NUSA TENGGARA BARAT,SUMBAWA BARAT,103494,"PLN (PERSERO), PT.",36160122019,837762,Granted,,359.35,364.35,16,45.9794,02230700-000SU/2620202024,8,BS. PLTU KERTASARI 2,JL. LINTAS KERTASARI,-8.74226389,116.8275778,1-Jan-20,31-Dec-29,,,,REP. TAMBORA_2,SUMBAWA BARAT,Balai Monitor SFR Kelas II Mataram,"5. Tetap, Bergerak, Marabahaya (300 – 430 MHz)",UHF,11708223
Land Mobile (private),Standard,"JL. SULTAN SYAHRIR KEL BUGIS, SUMBAWA BARAT, TALIWANG, NUSA TENGGARA BARAT",NUSA TENGGARA BARAT,SUMBAWA BARAT,103494,"PLN (PERSERO), PT.",36847012020,840877,Granted,,359.1,364.1,16,45.9794,02233936-000SU/2620202025,2,BS. ULP_TALIWANG,JL. SULTAN SYAHRIR KEL BUGIS,-8.74430556,116.8384556,14-Jan-20,13-Jan-30,,,,REP. DIST 2 SUMBAWA,SUMBAWA BARAT,Balai Monitor SFR Kelas II Mataram,"5. Tetap, Bergerak, Marabahaya (300 – 430 MHz)",UHF,11725028
Land Mobile (private),Standard,"JLN. AI JATI DESA KEBAK, SUMBAWA BARAT, TALIWANG, NUSA TENGGARA BARAT",NUSA TENGGARA BARAT,SUMBAWA BARAT,103494,"PLN (PERSERO), PT.",34985122019,836691,Granted,,354.85,354.85,16,45.9794,02229005-000SU/2620192024,1,BS. LINK_GI ALAS,JLN. AI JATI DESA KEBAK,-8.74105556,116.7781111,27-Dec-19,26-Dec-29,,,,BS. PLTU_KERTASARI 1,SUMBAWA BARAT,Balai Monitor SFR Kelas II Mataram,"5. Tetap, Bergerak, Marabahaya (300 – 430 MHz)",UHF,
Land Mobile (private),Standard,"JL. LINTAS SUMBAWA - BIMA, DESA LAMENTE, EMPANG, SUMBAWA, NTB, SUMBAWA BARAT, TALIWANG, NUSA TENGGARA BARAT",NUSA TENGGARA BARAT,SUMBAWA BARAT,103494,"PLN (PERSERO), PT.",33368042020,877043,Granted,,352.45,352.45,16,45.9794,02262748-000SU/2620202025,4,19.BS. ULP_EMPANG,"JL. LINTAS SUMBAWA - BIMA, DESA LAMENTE, EMPANG, SUMBAWA, NTB",-8.76375278,116.8206528,1-Apr-20,31-Mar-30,,,,19.BS. LINK_GI EMPANG,SUMBAWA BARAT,Balai Monitor SFR Kelas II Mataram,"5. Tetap, Bergerak, Marabahaya (300 – 430 MHz)",UHF,11874135
